index,Date,PM10,PM2.5,Temp,Humidity,Wind Speed,Wind Dir,NO,NO2,Nox,SO2,lag1,lag2
267,2018-12-10 03:00:00,22.9,8.4,17.0,70.2,5.6,213.0,2.7,4.8,7.5,2.0,23.4,24.9
268,2018-12-10 04:00:00,24.4,11.7,17.0,68.5,5.2,213.0,4.7,7.3,12.0,1.3,24.4,25.7
269,2018-12-10 05:00:00,22.0,22.0,17.0,68.5,4.9,215.0,13.0,15.2,28.2,2.4,22.0,26.7
270,2018-12-10 06:00:00,26.4,10.7,17.0,70.0,4.2,219.0,36.2,25.9,62.1999999999999,1.7,26.4,30.7
271,2018-12-10 07:00:00,25.8,21.4,18.0,68.9,4.1,220.0,30.9,23.8,54.7,2.2,19.7,22.2
272,2018-12-10 08:00:00,28.5,11.5,18.0,68.4,4.3,223.0,25.8,20.7,46.5,2.3,24.3,27.1
273,2018-12-10 09:00:00,31.0999999999999,11.4,18.0,67.2,5.6,217.0,30.2,18.4,48.6,2.4,27.9,28.7
274,2018-12-10 10:00:00,33.9,8.7,19.0,69.2,5.0,218.0,28.8,22.5,51.3,2.4,29.1,23.4
275,2018-12-10 11:00:00,26.6,8.8,19.0,68.1,5.7,215.0,25.2,19.0,44.2,2.5,27.9,22.6
276,2018-12-10 12:00:00,37.1,15.2,20.0,67.5,5.9,216.0,22.85,15.05,37.900000000000006,2.7,29.0,27.3
277,2018-12-10 13:00:00,36.3,22.5,20.0,68.7,6.4,229.0,20.5,11.1,31.6,2.9000000000000004,26.1,22.6
278,2018-12-10 14:00:00,34.9,25.8,20.0,69.7,5.9,231.0,21.0,10.9,31.9,3.1,24.3,25.8
279,2018-12-10 15:00:00,24.1,24.1,20.0,69.2,5.8,230.0,17.7,10.7,28.4,3.9,36.7,20.0
280,2018-12-10 16:00:00,27.8,11.6,20.0,69.0,6.4,230.0,13.6,8.9,22.5,3.2,27.7,20.2
281,2018-12-10 17:00:00,25.3,25.3,20.0,67.4,5.3,224.0,13.2,10.1,23.3,2.6,25.2,18.8
282,2018-12-10 18:00:00,25.5,6.1,20.0,67.8,4.9,230.0,9.8,8.6,18.4,3.5,31.3,25.4
283,2018-12-10 19:00:00,26.0,2.6,19.0,71.4,4.5,233.0,8.4,8.0,16.4,3.2,25.3,22.6
284,2018-12-10 20:00:00,31.0999999999999,16.5,19.0,73.8,3.3,222.0,8.9,11.7,20.7,3.0,27.9,22.7
285,2018-12-10 21:00:00,32.9,15.6,18.0,74.1,2.2,214.0,7.69999999999999,17.5,25.1,3.1,24.7,22.8
286,2018-12-10 22:00:00,28.6,11.7,18.0,74.2,2.2,230.0,7.1,16.2,23.3,3.1,22.5,15.2
287,2018-12-10 23:00:00,35.0,16.2,18.0,78.9,2.3,228.0,7.0,20.3,27.3,2.7,21.2,24.7
288,2018-12-11 00:00:00,26.0,10.9,17.0,81.2,2.2,232.0,4.0,18.2,22.2,3.0,26.3,22.7
289,2018-12-11 01:00:00,28.3,1.5,17.0,83.2,0.7,146.0,0.8,18.8,19.6,2.85,18.7,18.9
290,2018-12-11 02:00:00,21.4,11.0,17.0,82.8,1.1,230.0,4.2,25.8,30.0,2.7,24.5,25.2
291,2018-12-11 03:00:00,29.5,1.7,17.0,83.9,0.8,204.0,4.0,23.7,27.7,3.5,22.9,23.4
292,2018-12-11 04:00:00,22.5,7.8,16.0,85.7,0.6,240.0,21.9,26.3,48.2,3.1,24.4,24.4
293,2018-12-11 05:00:00,20.7,4.1,16.0,86.8,0.6,226.0,61.2,30.7,91.8,4.5,22.0,22.0
294,2018-12-11 06:00:00,38.7,19.1,16.0,86.8,0.7,219.0,108.1,39.9,148.0,7.0,26.4,26.4
295,2018-12-11 07:00:00,44.9,16.8,17.0,82.3,0.6,134.0,61.4,46.1,107.5,5.8,25.8,19.7
296,2018-12-11 08:00:00,42.8,35.5,19.0,72.7,1.8,182.0,17.8,21.1,38.9,3.7,28.5,24.3
297,2018-12-11 09:00:00,26.7,9.5,20.0,67.5,2.6,18.0,2.2,5.5,7.8,3.1,31.0999999999999,27.9
298,2018-12-11 10:00:00,26.9,12.0,20.0,67.5,3.0,290.0,2.2,5.9,8.1,3.5,33.9,29.1
299,2018-12-11 11:00:00,19.0,16.3,21.0,61.5,3.6,295.0,1.3,2.3,3.6,3.5,26.6,27.9
300,2018-12-11 12:00:00,16.7,16.7,22.0,57.1,3.8,238.0,1.2,2.2,3.5,2.6,37.1,29.0
301,2018-12-11 13:00:00,18.1,2.7,22.0,54.5,3.6,67.0,0.8,1.5,2.3,3.1,36.3,26.1
302,2018-12-11 14:00:00,20.9,3.7,23.0,51.7,3.9,349.0,0.9,2.2,3.0,2.8,34.9,24.3
303,2018-12-11 15:00:00,22.6,12.8,22.0,54.6,3.9,229.0,0.8,2.3,3.1,2.8666666666666667,24.1,36.7
304,2018-12-11 16:00:00,24.4,19.4,21.0,64.2,2.5,306.0,3.7,8.0,11.7,2.933333333333333,27.8,27.7
305,2018-12-11 17:00:00,19.8,21.8,20.0,71.3,1.8,318.0,4.6,16.9,21.6,3.0,25.3,25.2
306,2018-12-11 18:00:00,16.2,18.7,20.0,69.6,1.4,290.0,4.7,15.6,20.3,2.7,25.5,31.3
307,2018-12-11 19:00:00,15.1,13.0,20.0,70.7,2.5,235.0,8.6,15.1,23.6,3.3,26.0,25.3
308,2018-12-11 20:00:00,12.1,11.3,19.0,74.9,2.5,231.0,10.7,18.2,28.8,2.9,31.0999999999999,27.9
309,2018-12-11 21:00:00,13.3,6.4,19.0,74.4,2.4,223.0,9.9,15.5,25.4,3.1,32.9,24.7
310,2018-12-11 22:00:00,9.1,5.6,18.0,73.1,2.3,225.0,8.3,15.0,23.3,3.1,28.6,22.5
311,2018-12-11 23:00:00,13.7,5.0,18.0,73.7,1.7,235.0,7.0,14.9,21.9,2.9,35.0,21.2
312,2018-12-12 00:00:00,14.0,7.4,18.0,74.1,1.6,238.0,4.9,14.2,19.1,2.6,26.0,26.3
313,2018-12-12 01:00:00,11.4,11.4,18.0,75.0,1.7,241.0,5.0,15.85,20.8,3.0,28.3,18.7
314,2018-12-12 02:00:00,8.4,8.4,18.0,76.6,1.8,215.0,5.1,17.5,22.5,3.0,21.4,24.5
315,2018-12-12 03:00:00,9.0,15.1,18.0,79.0,1.9,229.0,6.6,18.4,25.0,3.1,29.5,22.9
316,2018-12-12 04:00:00,7.3,3.0,18.0,79.8,1.0,278.0,3.0,22.5,25.4,2.8,22.5,24.4
317,2018-12-12 05:00:00,9.2,2.6,17.0,80.4,0.8,311.0,3.8,22.0,25.8,3.0,20.7,22.0
318,2018-12-12 06:00:00,9.1,9.1,17.0,81.1,0.9,308.0,6.6,23.0,29.6,2.9,38.7,26.4
319,2018-12-12 07:00:00,6.7,7.1,18.0,77.8,0.6,194.0,10.5,27.3,37.8,3.3,44.9,25.8
320,2018-12-12 08:00:00,8.4,3.6,18.0,74.2,1.0,79.0,9.2,22.3,31.5,3.2,42.8,28.5
321,2018-12-12 09:00:00,10.4,10.4,19.0,70.2,1.0,32.0,7.1,17.7,24.8,3.5,26.7,31.0999999999999
322,2018-12-12 10:00:00,3.6,3.6,20.0,65.0,1.6,185.0,10.6,17.3,27.9,5.0,26.9,33.9
323,2018-12-12 11:00:00,13.8,13.8,21.0,58.8,2.1,75.0,3.4,7.3,10.7,6.5,19.0,26.6
324,2018-12-12 12:00:00,11.2,11.2,22.0,54.2,2.2,78.0,1.4,3.2,4.6,3.3,16.7,37.1
325,2018-12-12 13:00:00,15.3,0.8,22.0,53.9,2.4,283.0,1.0,4.2,5.2,3.2,18.1,36.3
326,2018-12-12 14:00:00,11.5,11.5,22.0,54.0,2.9,288.0,1.1,3.4,4.6,3.3,20.9,34.9
327,2018-12-12 15:00:00,1.6,5.5,22.0,54.9,1.8,325.0,2.3,5.3,7.5,2.9,22.6,24.1
328,2018-12-12 16:00:00,12.1,0.1,22.0,57.1,2.6,247.0,9.3,14.8,24.0,4.0,24.4,27.8
329,2018-12-12 17:00:00,17.5,36.5,21.0,60.7,2.5,247.0,11.3,14.5,25.8,2.9,19.8,25.3
330,2018-12-12 18:00:00,7.9,23.5,20.0,66.1,1.8,288.0,4.0,9.5,13.5,3.3,16.2,25.5
331,2018-12-12 19:00:00,7.3,9.9,19.0,73.6,2.3,220.0,18.6,24.5,43.1,3.4,15.1,26.0
332,2018-12-12 20:00:00,8.3,20.0,19.0,69.7,1.9,227.0,14.2,24.7,38.8,3.4,12.1,31.0999999999999
333,2018-12-12 21:00:00,7.0,14.2,19.0,64.8,1.1,230.0,9.2,24.4,33.6,3.4,13.3,32.9
334,2018-12-12 22:00:00,7.9,7.9,19.0,63.2,1.3,232.0,9.4,25.3,34.7,3.8,9.1,28.6
335,2018-12-12 23:00:00,13.3,13.3,19.0,66.6,1.4,248.0,6.9,19.7,26.6,3.2,13.7,35.0
336,2018-12-13 00:00:00,9.4,8.4,19.0,70.2,1.0,230.0,7.0,16.0,23.0,3.2,14.0,26.0
337,2018-12-13 01:00:00,8.0,3.2,19.0,70.2,1.0,119.0,7.0,25.9,32.8,3.2,11.4,28.3
338,2018-12-13 02:00:00,8.9,8.9,18.0,71.0,1.0,104.0,7.3,28.4,35.7,3.2,8.4,21.4
339,2018-12-13 03:00:00,12.9,15.8,18.0,71.6,0.7,109.0,2.6,21.2,23.8,2.9,9.0,29.5
340,2018-12-13 04:00:00,16.1,6.9,18.0,73.1,0.6,94.0,2.0,17.7,19.7,3.0,7.3,22.5
341,2018-12-13 05:00:00,17.5,1.5,18.0,76.5,0.6,181.0,21.6,26.5,48.2,3.9,9.2,20.7
342,2018-12-13 06:00:00,15.8,10.1,18.0,78.8,0.5,170.0,27.6,29.1,56.7,3.7,9.1,38.7
343,2018-12-13 07:00:00,13.6,4.3,18.0,76.4,0.9,323.0,33.7,25.3,59.1,4.8,6.7,44.9
344,2018-12-13 08:00:00,12.7,25.1,20.0,65.0,1.8,236.0,17.0,17.2,34.2,7.2,8.4,42.8
345,2018-12-13 09:00:00,16.4,16.4,20.0,59.5999999999999,2.0,11.0,5.2,8.4,13.5,6.4,10.4,26.7
346,2018-12-13 10:00:00,15.1,15.1,21.0,59.7,2.1,241.0,4.6,8.0,12.6,4.9,3.6,26.9
347,2018-12-13 11:00:00,10.5,10.5,22.0,56.8,2.3,69.0,1.7,4.1,5.8,3.4,13.8,19.0
348,2018-12-13 12:00:00,12.3,12.3,22.0,51.6,3.1,185.0,0.9,2.8,3.7,3.0,11.2,16.7
349,2018-12-13 13:00:00,11.2,11.2,23.0,48.4,3.5,120.0,1.1,2.5,3.6,3.0,15.3,18.1
350,2018-12-13 14:00:00,12.8,12.8,23.0,49.5,3.3,125.0,1.1,3.1,4.2,3.1,11.5,20.9
351,2018-12-13 15:00:00,14.7,7.5,23.0,51.2,3.3,71.0,0.9,3.1,4.0,2.8,1.6,22.6
352,2018-12-13 16:00:00,10.6,10.6,23.0,50.8,2.5,179.0,0.9,3.5,4.5,3.2,12.1,24.4
353,2018-12-13 17:00:00,19.3,4.6,23.0,51.4,3.0,355.0,1.4,5.4,6.8,3.8,17.5,19.8
354,2018-12-13 18:00:00,7.69999999999999,7.69999999999999,22.0,56.8,3.5,238.0,1.6,7.2,8.8,5.0,7.9,16.2
355,2018-12-13 19:00:00,13.2,17.2,21.0,59.3,2.8,7.0,0.4,3.8,4.2,3.8,7.3,15.1
356,2018-12-13 20:00:00,5.5,16.2,20.0,69.1,2.3,68.0,0.3,6.0,6.3,3.2,8.3,12.1
357,2018-12-13 21:00:00,7.3,5.7,20.0,73.3,1.6,31.0,2.8,19.7,22.4,2.6,7.0,13.3
358,2018-12-13 22:00:00,7.69999999999999,20.2,20.0,74.1,1.6,22.0,0.0,8.8,8.8,1.3,7.9,9.1
359,2018-12-13 23:00:00,6.5,7.4,20.0,75.5,1.6,49.0,0.1,6.8,6.9,1.0,13.3,13.7
360,2018-12-14 00:00:00,16.7,16.7,19.0,77.6,1.9,30.0,0.1,2.2,2.0,0.2,9.4,14.0
361,2018-12-14 01:00:00,6.6,13.3,19.0,79.5,1.9,21.0,0.1,2.1500000000000004,2.05,0.24444444444444446,8.0,11.4
362,2018-12-14 02:00:00,7.8,18.4,19.0,80.7,1.9,20.0,0.1,2.1,2.1,0.2888888888888889,8.9,8.4
363,2018-12-14 03:00:00,10.1,1.5,19.0,81.3,1.7,30.0,0.1,1.9,2.0,0.33333333333333337,12.9,9.0
364,2018-12-14 04:00:00,4.7,2.7,19.0,81.8,1.6,38.0,0.3,4.2,4.4,0.37777777777777777,16.1,7.3
365,2018-12-14 05:00:00,10.0,6.7,18.0,83.1,1.6,27.0,0.4,4.6,4.9,0.4222222222222222,17.5,9.2
366,2018-12-14 06:00:00,7.0,1.8,19.0,84.4,1.7,38.0,3.5,11.1,14.5,0.4666666666666667,15.8,9.1
367,2018-12-14 07:00:00,8.8,8.8,19.0,80.0,2.4,32.0,2.3,6.8,9.1,0.5111111111111111,13.6,6.7
368,2018-12-14 08:00:00,3.5,4.9,20.0,71.9,3.3,15.0,2.6,4.1,6.7,0.5555555555555556,12.7,8.4
369,2018-12-14 09:00:00,9.2,9.2,21.0,59.9,3.8,8.0,2.0,3.1,5.1,0.6,16.4,10.4
370,2018-12-14 10:00:00,8.2,8.2,22.0,52.1,3.3,26.0,1.5,3.0,4.5,0.5615384615384615,15.1,3.6
371,2018-12-14 11:00:00,8.3,8.3,22.0,59.4,3.7,28.0,1.3,2.4,3.7,0.523076923076923,10.5,13.8
372,2018-12-14 12:00:00,17.8,13.2,22.0,60.0999999999999,4.1,28.0,1.3,2.4,3.7,0.48461538461538456,12.3,11.2
373,2018-12-14 13:00:00,6.3,9.5,22.0,63.2,3.8,28.0,1.6,2.7,4.4,0.4461538461538461,11.2,15.3
374,2018-12-14 14:00:00,9.4,6.8,21.0,64.6,4.0,28.0,1.0,2.2,3.2,0.4076923076923077,12.8,11.5
375,2018-12-14 15:00:00,9.5,3.1,21.0,67.5,3.6,78.0,1.1,3.2,4.4,0.3692307692307692,14.7,1.6
376,2018-12-14 16:00:00,4.8,15.2,21.0,69.4,3.8,11.0,1.1,3.1,4.2,0.33076923076923076,10.6,12.1
377,2018-12-14 17:00:00,6.2,17.8,22.0,67.2,4.5,125.0,0.8,1.7,2.5,0.29230769230769227,19.3,17.5
378,2018-12-14 18:00:00,13.2,14.0,21.0,68.6,4.1,68.0,0.7,2.4,3.1,0.25384615384615383,7.69999999999999,7.9
379,2018-12-14 19:00:00,6.8,0.9,21.0,73.6,2.9,20.0,0.5,2.4,2.9,0.21538461538461534,13.2,7.3
380,2018-12-14 20:00:00,10.4,18.6,20.0,77.6,1.8,76.0,0.1,3.6,3.7,0.1769230769230769,5.5,8.3
381,2018-12-14 21:00:00,9.5,16.8,19.0,83.4,2.1,240.0,8.8,17.0,25.8,0.1384615384615384,7.3,7.0
382,2018-12-14 22:00:00,4.6,1.3,18.0,79.2,1.8,193.0,10.6,27.4,38.1,0.1,7.69999999999999,7.9
383,2018-12-14 23:00:00,4.0,4.0,17.0,83.5,0.8,121.0,6.7,29.3,35.9,0.1,6.5,13.3
384,2018-12-15 00:00:00,1.4,3.9,17.0,84.7,1.0,150.0,8.1,28.2,36.2,0.1,16.7,9.4
385,2018-12-15 01:00:00,10.9,32.8,17.0,85.6,0.8,179.0,16.0,31.6,47.6,0.1,6.6,8.0
386,2018-12-15 02:00:00,9.1,11.7,17.0,86.1,2.0,56.0,0.7,8.2,8.9,0.09230769230769231,7.8,8.9
387,2018-12-15 03:00:00,8.4,8.4,17.0,86.3,2.2,77.0,0.2,3.9,4.1,0.08461538461538462,10.1,12.9
388,2018-12-15 04:00:00,5.4,1.5,17.0,84.1,2.4,61.0,0.2,3.6,3.8,0.07692307692307693,4.7,16.1
389,2018-12-15 05:00:00,5.6,1.5,16.0,85.9,1.5,71.0,4.1,14.3,18.3,0.06923076923076923,10.0,17.5
390,2018-12-15 06:00:00,10.4,6.1,17.0,86.3,1.9,76.0,2.7,11.2,13.8,0.06153846153846154,7.0,15.8
391,2018-12-15 07:00:00,19.5,5.6,17.0,83.0,2.1,80.0,5.3,14.0,19.3,0.05384615384615385,8.8,13.6
392,2018-12-15 08:00:00,1.3,1.3,19.0,78.2,3.0,56.0,3.0,6.5,9.5,0.046153846153846156,3.5,12.7
393,2018-12-15 09:00:00,12.4,19.4,19.0,74.6,2.9,52.0,2.7,5.0,7.69999999999999,0.038461538461538464,9.2,16.4
394,2018-12-15 10:00:00,7.4,12.4,20.0,71.2,2.7,57.0,3.1,5.3,8.4,0.03076923076923077,8.2,15.1
395,2018-12-15 11:00:00,9.5,9.5,20.0,66.5,3.3,62.0,2.6,4.8,7.4,0.023076923076923078,8.3,10.5
396,2018-12-15 12:00:00,10.6,10.6,21.0,63.5,3.5,63.0,1.6,3.1,4.7,0.015384615384615385,17.8,12.3
397,2018-12-15 13:00:00,14.8,14.8,22.0,61.8,3.6,56.0,0.8,1.8,2.6,0.007692307692307693,6.3,11.2
398,2018-12-15 14:00:00,10.7,2.4,22.0,58.4999999999999,4.0,32.0,1.2,1.3,2.4,0.0,9.4,12.8
399,2018-12-15 15:00:00,8.7,0.9,22.0,57.8999999999999,3.6,24.0,0.5,0.6,1.1,0.006666666666666668,9.5,14.7
400,2018-12-15 16:00:00,9.2,9.2,22.0,57.9999999999999,3.4,43.0,0.6,1.0,1.6,0.013333333333333336,4.8,10.6
401,2018-12-15 17:00:00,10.8,11.2,23.0,56.2,3.6,20.0,1.4,1.4,2.8,0.020000000000000004,6.2,19.3
402,2018-12-15 18:00:00,8.4,12.2,22.0,61.0999999999999,3.1,28.0,0.3,0.6,0.9,0.026666666666666672,13.2,7.69999999999999
403,2018-12-15 19:00:00,8.5,19.1,22.0,63.6,2.9,22.0,0.0,1.1,1.0,0.03333333333333334,6.8,13.2
404,2018-12-15 20:00:00,10.2,7.3,21.0,71.3,2.1,17.0,0.0,1.6,1.6,0.04000000000000001,10.4,5.5
405,2018-12-15 21:00:00,5.2,4.6,20.0,75.3,1.8,11.0,0.0,4.3,4.3,0.046666666666666676,9.5,7.3
406,2018-12-15 22:00:00,6.1,14.9,20.0,80.2,1.2,20.0,0.3,6.1,6.4,0.053333333333333344,4.6,7.69999999999999
407,2018-12-15 23:00:00,7.9,16.3,19.0,82.0,1.0,51.0,0.1,6.6,6.7,0.06000000000000001,4.0,6.5
408,2018-12-16 00:00:00,6.9,7.69999999999999,19.0,83.8,1.1,35.0,0.1,6.2,6.3,0.06666666666666668,1.4,16.7
409,2018-12-16 01:00:00,12.2,12.2,18.0,84.3,0.9,147.0,0.45000000000000007,8.0,8.45,0.07333333333333335,10.9,6.6
410,2018-12-16 02:00:00,5.7,1.6,18.0,86.6,0.6,242.0,0.8,9.8,10.6,0.08000000000000002,9.1,7.8
411,2018-12-16 03:00:00,8.6,8.6,17.0,87.0,0.7,65.0,0.6,7.4,8.0,0.08666666666666668,8.4,10.1
412,2018-12-16 04:00:00,3.2,9.6,17.0,88.1,0.4,165.0,1.8,10.3,12.1,0.09333333333333335,5.4,4.7
413,2018-12-16 05:00:00,7.8,7.8,16.0,88.1,0.5,318.0,19.2,13.3,32.5,0.1,5.6,10.0
414,2018-12-16 06:00:00,5.2,5.2,17.0,87.6,0.3,244.0,42.2,15.8,58.1,0.9,10.4,7.0
415,2018-12-16 07:00:00,3.0,7.1,20.0,79.5,0.5,107.0,24.2,16.9,41.0,3.0999999999999996,19.5,8.8
416,2018-12-16 08:00:00,13.7,23.5,21.0,71.4,0.7,124.0,5.5,8.4,13.9,5.3,1.3,3.5
417,2018-12-16 09:00:00,12.1,22.3,21.0,64.5,0.5,123.0,17.6,18.5,36.1,7.5,12.4,9.2
418,2018-12-16 10:00:00,10.0,10.0,22.0,62.4,0.7,84.0,7.2,15.6,22.8,4.6,7.4,8.2
419,2018-12-16 11:00:00,14.8,14.8,23.0,59.2,0.9,180.0,6.6,15.2,21.9,3.1,9.5,8.3
420,2018-12-16 12:00:00,7.4,2.1,23.0,57.3999999999999,1.7,202.0,3.1,9.0,12.0,0.8,10.6,17.8
421,2018-12-16 13:00:00,16.8,11.9,23.0,62.1,1.9,280.0,0.8,4.0,4.8,0.6666666666666667,14.8,6.3
422,2018-12-16 14:00:00,16.6,3.9,24.0,55.7999999999999,2.1,248.0,3.7,8.0,11.7,0.5333333333333333,10.7,9.4
423,2018-12-16 15:00:00,16.4,5.8,23.0,59.5999999999999,1.9,238.0,3.6,9.8,13.4,0.4,8.7,9.5
424,2018-12-16 16:00:00,17.9,8.1,20.0,80.8,1.5,138.0,1.4,9.7,11.1,0.41875,9.2,4.8
425,2018-12-16 17:00:00,11.649999999999999,15.3999999999999,21.0,76.2,1.3,322.0,7.0,19.0,26.1,0.4375,10.8,6.2
426,2018-12-16 18:00:00,5.4,13.9,22.0,63.8,2.1,234.0,2.2,5.0,7.2,0.45625,8.4,13.2
427,2018-12-16 19:00:00,9.0,8.6,22.0,63.3,1.8,125.0,0.4,3.9,4.3,0.475,8.5,6.8
428,2018-12-16 20:00:00,9.0,9.0,21.0,73.4,1.6,230.0,0.4,5.5,6.0,0.49375,10.2,10.4
429,2018-12-16 21:00:00,7.1,11.4,20.0,80.5,1.1,6.0,0.4,7.69999999999999,8.1,0.5125,5.2,9.5
430,2018-12-16 22:00:00,2.3,8.6,19.0,80.3,1.1,128.0,0.4,10.3,10.7,0.53125,6.1,4.6
431,2018-12-16 23:00:00,6.199999999999999,6.199999999999999,19.0,81.9,1.2,19.0,0.25,4.4,4.3,0.55,7.9,4.0
432,2018-12-17 00:00:00,10.1,6.6,19.0,83.1,1.4,14.0,0.1,3.3,3.4,0.56875,6.9,1.4
433,2018-12-17 01:00:00,11.0,11.0,19.0,83.1,1.4,32.0,0.3,3.0,3.2,0.5874999999999999,12.2,10.9
434,2018-12-17 02:00:00,5.1,5.1,18.0,85.6,1.4,26.0,0.2,1.8,2.0,0.60625,5.7,9.1
435,2018-12-17 03:00:00,2.6,6.9,18.0,85.9,1.5,126.0,0.0,1.7,1.7,0.625,8.6,8.4
436,2018-12-17 04:00:00,6.2,6.2,18.0,85.9,1.0,27.0,0.3,3.4,3.7,0.6437499999999999,3.2,5.4
437,2018-12-17 05:00:00,5.3,1.9,18.0,87.0,0.9,42.0,2.3,14.4,16.7,0.6625,7.8,5.6
438,2018-12-17 06:00:00,3.8,3.8,17.0,88.0,0.7,162.0,27.9,22.4,50.4,0.6812499999999999,5.2,10.4
439,2018-12-17 07:00:00,5.7,6.3,19.0,83.9,1.0,277.0,39.8,28.7,68.5,0.7,3.0,19.5
440,2018-12-17 08:00:00,13.8,13.8,20.0,77.4,1.6,340.0,15.2,17.4,32.6,1.2,13.7,1.3
441,2018-12-17 09:00:00,0.5,37.9,22.0,67.2,1.5,286.0,3.2,5.0,8.2,0.4,12.1,12.4
442,2018-12-17 10:00:00,14.0,1.0,22.0,59.8,2.1,241.0,2.1,3.1,5.2,0.25,10.0,7.4
443,2018-12-17 11:00:00,13.1,13.1,23.0,57.3,2.9,65.0,2.0,3.9,5.9,0.1,14.8,9.5
444,2018-12-17 12:00:00,12.6,12.6,23.0,54.9,2.9,290.0,1.6,3.7,5.3,0.1,7.4,10.6
445,2018-12-17 13:00:00,7.4,0.1,24.0,53.6,3.1,289.0,1.3,3.0,4.3,0.06666666666666667,16.8,14.8
446,2018-12-17 14:00:00,9.7,9.7,24.0,50.4,3.2,123.0,1.4,3.6,5.0,0.033333333333333326,16.6,10.7
447,2018-12-17 15:00:00,9.4,9.4,25.0,50.7,2.3,272.0,2.0,6.2,8.2,0.0,16.4,8.7
448,2018-12-17 16:00:00,14.6,14.6,23.0,53.1,2.4,327.0,2.4,7.2,9.7,0.0,17.9,9.2
449,2018-12-17 17:00:00,3.8,24.6,24.0,57.5,2.8,262.0,6.2,9.9,16.1,0.1,11.649999999999999,10.8
450,2018-12-17 18:00:00,13.4,21.2,22.0,61.8,2.4,342.0,1.3,4.7,5.9,0.2,5.4,8.4
451,2018-12-17 19:00:00,10.0,13.4,21.0,68.0,2.4,178.0,1.2,6.3,7.5,0.30000000000000004,9.0,8.5
452,2018-12-17 20:00:00,4.1,8.9,21.0,68.2,1.7,9.0,0.6,7.1,7.69999999999999,0.4,9.0,10.2
453,2018-12-17 21:00:00,10.8,7.69999999999999,21.0,72.0,1.2,182.0,0.4,4.4,4.8,0.42500000000000004,7.1,5.2
454,2018-12-17 22:00:00,5.9,1.3,21.0,72.0,1.4,277.0,4.0,14.0,17.9,0.45,2.3,6.1
455,2018-12-17 23:00:00,11.1,15.7,21.0,73.2,1.8,211.0,6.4,22.9,29.4,0.475,6.199999999999999,7.9
456,2018-12-18 00:00:00,7.1,5.3,20.0,75.2,1.6,206.0,5.2,21.7,26.9,0.5,10.1,6.9
457,2018-12-18 01:00:00,7.2,23.6,20.0,78.5,1.0,196.0,4.65,24.549999999999997,29.2,0.525,11.0,12.2
458,2018-12-18 02:00:00,11.6,1.7,19.0,80.9,0.7,164.0,4.1,27.4,31.5,0.55,5.1,5.7
459,2018-12-18 03:00:00,14.1,7.8,19.0,81.8,0.7,173.0,10.2,36.8,46.9,0.575,2.6,8.6
460,2018-12-18 04:00:00,13.2,6.8,19.0,82.7,0.8,209.0,27.6,41.3,68.9,0.6,6.2,3.2
461,2018-12-18 05:00:00,15.7,0.1,18.0,83.8,0.6,228.0,39.6,38.0,77.7,1.1,5.3,7.8
462,2018-12-18 06:00:00,18.0,8.9,18.0,85.6,0.5,264.0,78.0,40.1,118.2,2.2,3.8,5.2
463,2018-12-18 07:00:00,11.9,14.2,20.0,79.6,1.1,189.0,49.9,41.6,91.5,1.0,5.7,3.0
464,2018-12-18 08:00:00,23.9,7.3,20.0,69.6,2.6,226.0,33.7,30.7,64.4,0.6,13.8,13.7
465,2018-12-18 09:00:00,11.4,9.9,21.0,65.2,2.4,227.0,24.2,22.7,46.9,0.5,0.5,12.1
466,2018-12-18 10:00:00,10.8,0.3,22.0,57.9999999999999,3.0,223.0,22.4,20.0,42.4,0.6,14.0,10.0
467,2018-12-18 11:00:00,17.1,1.1,22.0,60.2,3.5,236.0,16.4,13.6,30.0,0.1,13.1,14.8
468,2018-12-18 12:00:00,9.5,9.5,23.0,57.7,3.8,232.0,15.5,13.9,29.4,0.16666666666666669,12.6,7.4
469,2018-12-18 13:00:00,10.55,10.55,21.0,69.0,4.199999999999999,229.0,16.0,12.4,25.4,0.23333333333333334,7.4,16.8
470,2018-12-18 14:00:00,11.6,11.6,24.0,53.6,4.6,226.0,19.1,14.7,33.9,0.3,9.7,16.6
471,2018-12-18 15:00:00,13.4,17.9,24.0,56.0,5.5,229.0,15.7,10.8,26.5,0.275,9.4,16.4
472,2018-12-18 16:00:00,6.2,6.2,23.0,57.1,5.4,230.0,13.7,10.1,23.8,0.25,14.6,17.9
473,2018-12-18 17:00:00,11.5,11.5,23.0,61.3,5.3,220.0,13.4,11.4,24.7,0.225,3.8,11.649999999999999
474,2018-12-18 18:00:00,9.4,8.5,22.0,64.5,4.2,210.0,15.2,13.8,28.9,0.2,13.4,5.4
475,2018-12-18 19:00:00,9.0,8.9,22.0,65.9,3.8,216.0,12.3,13.1,25.4,0.3,10.0,9.0
476,2018-12-18 20:00:00,8.1,9.4,21.0,70.5,3.2,221.0,12.2,15.5,27.8,0.1,4.1,9.0
477,2018-12-18 21:00:00,7.5,8.3,21.0,72.9,3.1,225.0,10.3,14.5,24.8,0.12000000000000001,10.8,7.1
478,2018-12-18 22:00:00,5.3,8.5,21.0,72.7,3.2,224.0,9.4,13.8,23.2,0.14,5.9,2.3
479,2018-12-18 23:00:00,8.9,9.6,21.0,71.4,3.0,217.0,10.1,15.7,25.8,0.16,11.1,6.199999999999999
